_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1276571633592525	0.0032999791607686195	1	FOC	395	313	stof	NA	NA	nobound	624	all	5_5	selection	nav	4_4	0.1683263966297729	BOW	nav_FOC	c1	0
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.11296911176589738	-1.8574584365452183e-4	1	FOC	624	313	stof	NA	NA	nobound	624	all	5_5	selection	all	4_4	0.16673521483039677	BOW	all_FOC	c1	0
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.0345624920071627	0.00936180225546489	1	5000	5000	313	stof	NA	NA	nobound	1016	all	5_5	no	nav	4_4	0.24105550324539357	BOW	nav_5000	c3	0
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.613660197078402	-0.02392905477550689	1	5000	5000	313	stof	NA	NA	nobound	1016	all	5_5	no	all	4_4	0.21610839049553432	BOW	all_5000	c5	0
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.12637722485595387	-0.015184497208788577	1	FOC	601	313	stof	NA	NA	nobound	1016	all	5_5	no	nav	4_4	0.16072405942197718	BOW	nav_FOC	c3	0
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.10388455328785819	-0.027479232221064635	1	FOC	1016	313	stof	NA	NA	nobound	1016	all	5_5	no	all	4_4	0.1712327726553153	BOW	all_FOC	c3	0
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15327459268817287	-0.03145794409148798	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	weight	nav	4_4	0.1693055395142777	BOW	nav_5000	c6	0
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.15843734947465798	-0.29376060927725406	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	weight	all	4_4	0.22850879596030188	BOW	all_5000	c2	0
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.22719728985585377	0.014323253342731632	1	FOC	269	294	stof	NA	NA	nobound	352	lex	3_3	weight	nav	4_4	0.14655671687579538	BOW	nav_FOC	c6	0
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.22041608791049877	0.012787251736790513	1	FOC	352	294	stof	NA	NA	nobound	352	lex	3_3	weight	all	4_4	0.1477503558428959	BOW	all_FOC	c6	0
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.13948713029974733	-0.0704092721194067	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	selection	nav	4_4	0.16909808216568323	BOW	nav_5000	c6	0
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.22567815229857183	-0.33260513056554986	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	selection	all	4_4	0.23497465117150562	BOW	all_5000	c2	0
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.20673108877994964	0.010394378221856921	1	FOC	269	294	stof	NA	NA	nobound	352	lex	3_3	selection	nav	4_4	0.1566517863149427	BOW	nav_FOC	c6	0
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2070254497226299	0.007649741585099096	1	FOC	352	294	stof	NA	NA	nobound	352	lex	3_3	selection	all	4_4	0.15101508750044176	BOW	all_FOC	c6	0
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.14694794143702486	-0.10102820854930594	1	5000	5000	309	stof	NA	NA	nobound	484	lex	3_3	no	nav	4_4	0.16470622656266184	BOW	nav_5000	c6	0
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.25035514210263715	-0.4384255064449732	1	5000	5000	309	stof	NA	NA	nobound	484	lex	3_3	no	all	4_4	0.21299405603159285	BOW	all_5000	c2	0
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.22092459572254614	0.004947631679621632	1	FOC	363	309	stof	NA	NA	nobound	484	lex	3_3	no	nav	4_4	0.15141749838732418	BOW	nav_FOC	c6	0
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.22676179935831609	0.0018156859035902894	1	FOC	484	309	stof	NA	NA	nobound	484	lex	3_3	no	all	4_4	0.14717225607151369	BOW	all_FOC	c6	0
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07886236204951505	-0.018251798338133965	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	weight	nav	4_4	0.1349591723278803	BOW	nav_5000	c1	0
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.27505107864874206	-0.1018815517822032	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	weight	all	4_4	0.1878814622553074	BOW	all_5000	c4	0
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19107779330364774	0.03989684346349585	1	FOC	269	313	stof	NA	NA	nobound	434	all	3_3	weight	nav	4_4	0.1339908390929426	BOW	nav_FOC	c1	0
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.17113795989723904	0.03426247024803651	1	FOC	434	313	stof	NA	NA	nobound	434	all	3_3	weight	all	4_4	0.13549481884921197	BOW	all_FOC	c1	0
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.12898408038319203	0.1612724954577557	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	selection	nav	4_4	0.2483554245492801	BOW	nav_5000	c7	0
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.482868243169109	0.14773274053846294	1	5000	5000	313	stof	NA	NA	nobound	434	all	3_3	selection	all	4_4	0.22439898229159178	BOW	all_5000	c5	0
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.107231057012376	0.045113462432372284	1	FOC	269	313	stof	NA	NA	nobound	434	all	3_3	selection	nav	4_4	0.19098088650127656	BOW	nav_FOC	c6	0
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.08985345647891764	0.038272032933665434	1	FOC	434	313	stof	NA	NA	nobound	434	all	3_3	selection	all	4_4	0.20118315003239312	BOW	all_FOC	c1	0
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.10092918478950526	0.11794392809303174	1	5000	5000	313	stof	NA	NA	nobound	628	all	3_3	no	nav	4_4	0.259888976442255	BOW	nav_5000	c7	0
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.5442048346623722	0.10733123779332934	1	5000	5000	313	stof	NA	NA	nobound	628	all	3_3	no	all	4_4	0.23177148672329576	BOW	all_5000	c5	0
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.11028033733559824	0.029047303193033808	1	FOC	363	313	stof	NA	NA	nobound	628	all	3_3	no	nav	4_4	0.16864521557472872	BOW	nav_FOC	c6	0
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.08599707842246071	0.01718674287918567	1	FOC	628	313	stof	NA	NA	nobound	628	all	3_3	no	all	4_4	0.1763097854694346	BOW	all_FOC	c6	0
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.07577487111661912	0.07297707581768112	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	weight	nav	4_4	0.1426561176366028	LEMMAPATH	nav_5000	c8	0
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.2935522789903646	-0.06222272072511071	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	weight	all	4_4	0.18161171389418151	LEMMAPATH	all_5000	c4	0
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19426520172011014	0.08162831377350462	1	FOC	254	313	stof	selection2	NA	bound	399	NA	NA	weight	nav	4_4	0.14610755040135678	LEMMAPATH	nav_FOC	c1	0
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.17580359825021893	0.075300342360645	1	FOC	399	313	stof	selection2	NA	bound	399	NA	NA	weight	all	4_4	0.13723937577328407	LEMMAPATH	all_FOC	c1	0
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.11096453474263022	0.19591204807788762	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	selection	nav	4_4	0.24508957897365985	LEMMAPATH	nav_5000	c7	0
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.4579582143235524	0.2003214366283964	1	5000	5000	313	stof	selection2	NA	bound	399	NA	NA	selection	all	4_4	0.21990476961730068	LEMMAPATH	all_5000	c5	0
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10341061096084833	0.08418107860036952	1	FOC	254	313	stof	selection2	NA	bound	399	NA	NA	selection	nav	4_4	0.19896855610122013	LEMMAPATH	nav_FOC	c8	0
stof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	-0.09304680480091512	0.08000428216180369	1	FOC	399	313	stof	selection2	NA	bound	399	NA	NA	selection	all	4_4	0.18563287151282531	LEMMAPATH	all_FOC	c8	0
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.09345773195888309	0.17792399896779904	1	5000	5000	313	stof	selection2	NA	bound	563	NA	NA	no	nav	4_4	0.24338159582039368	LEMMAPATH	nav_5000	c7	0
stof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.4793545430099795	0.181458952531377	1	5000	5000	313	stof	selection2	NA	bound	563	NA	NA	no	all	4_4	0.22586807595378	LEMMAPATH	all_5000	c5	0
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	-0.09697399071187993	0.07486876847039609	1	FOC	342	313	stof	selection2	NA	bound	563	NA	NA	no	nav	4_4	0.1819480219007829	LEMMAPATH	nav_FOC	c8	0
stof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	-0.08695365962435449	0.08037484344775148	1	FOC	563	313	stof	selection2	NA	bound	563	NA	NA	no	all	4_4	0.17430947465513985	LEMMAPATH	all_FOC	c8	0
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.09257138878834828	-0.0074888334448213675	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	weight	nav	4_4	0.1415973169642185	LEMMAPATH	nav_5000	c1	0
stof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.26154987532407276	-0.11119202226984014	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	weight	all	4_4	0.18492181828207785	LEMMAPATH	all_5000	c4	0
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19317792204793602	0.039311659486212874	1	FOC	346	313	stof	selection3	NA	bound	534	NA	NA	weight	nav	4_4	0.13594802347136245	LEMMAPATH	nav_FOC	c1	0
stof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.17663006996960456	0.031984072334912995	1	FOC	534	313	stof	selection3	NA	bound	534	NA	NA	weight	all	4_4	0.12708194584631644	LEMMAPATH	all_FOC	c1	0
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.10305090761458523	0.14640335715043495	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	selection	nav	4_4	0.24694554080495978	LEMMAPATH	nav_5000	c7	0
stof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.531556675523862	0.13090651619668128	1	5000	5000	313	stof	selection3	NA	bound	534	NA	NA	selection	all	4_4	0.2208966093194606	LEMMAPATH	all_5000	c5	0
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.11789677160424619	0.03789292777090345	1	FOC	346	313	stof	selection3	NA	bound	534	NA	NA	selection	nav	4_4	0.1846669115795079	LEMMAPATH	nav_FOC	c1	0
stof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	-0.10325098072526266	0.031049139532265436	1	FOC	534	313	stof	selection3	NA	bound	534	NA	NA	selection	all	4_4	0.18322284247169635	LEMMAPATH	all_FOC	c1	0
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.08047991805618523	0.11638148873052573	1	5000	5000	313	stof	selection3	NA	bound	849	NA	NA	no	nav	4_4	0.24665093536709753	LEMMAPATH	nav_5000	c7	0
stof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.5873517575978554	0.07317074205892395	1	5000	5000	313	stof	selection3	NA	bound	849	NA	NA	no	all	4_4	0.21318750398391698	LEMMAPATH	all_5000	c5	0
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	-0.09823946049899511	0.026369002594231333	1	FOC	526	313	stof	selection3	NA	bound	849	NA	NA	no	nav	4_4	0.16509950147353344	LEMMAPATH	nav_FOC	c3	0
stof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	-0.07933960568769964	0.01874818377429084	1	FOC	849	313	stof	selection3	NA	bound	849	NA	NA	no	all	4_4	0.1716890535652632	LEMMAPATH	all_FOC	c3	0
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.10793323125640675	0.19157659916474593	1	5000	5000	313	stof	weight	NA	bound	534	NA	NA	selection	nav	4_4	0.2390184775028433	LEMMAPATH	nav_5000	c7	1
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.4433479951055393	0.19666486858403354	1	5000	5000	313	stof	weight	NA	bound	534	NA	NA	selection	all	4_4	0.22706140813411557	LEMMAPATH	all_5000	c5	0
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07983816374949336	0.06374939049075008	1	FOC	346	313	stof	weight	NA	bound	534	NA	NA	selection	nav	4_4	0.19329001210686314	LEMMAPATH	nav_FOC	c8	0
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.07069821369978341	0.061044631260062134	1	FOC	534	313	stof	weight	NA	bound	534	NA	NA	selection	all	4_4	0.19477787881623587	LEMMAPATH	all_FOC	c8	0
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.08994557858748553	0.16877673734590248	1	5000	5000	313	stof	weight	NA	bound	849	NA	NA	no	nav	4_4	0.2433980530531753	LEMMAPATH	nav_5000	c7	0
stof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.4693847212581899	0.18123013220940334	1	5000	5000	313	stof	weight	NA	bound	849	NA	NA	no	all	4_4	0.22501365351089728	LEMMAPATH	all_5000	c5	1
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.06673824613968135	0.061577416234381045	1	FOC	526	313	stof	weight	NA	bound	849	NA	NA	no	nav	4_4	0.17848217897536311	LEMMAPATH	nav_FOC	c8	0
stof.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.0574294350121121	0.06265738167824834	1	FOC	849	313	stof	weight	NA	bound	849	NA	NA	no	all	4_4	0.1820188382407891	LEMMAPATH	all_FOC	c8	0
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.016069724927142925	0.2142545074464797	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	weight	nav	4_4	0.18197463967568592	LEMMAREL	nav_5000	c8	0
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.2930515489086527	0.19404548848916084	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	weight	all	4_4	0.19545450189667804	LEMMAREL	all_5000	c4	0
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.10142488798946854	0.22403467882566508	1	FOC	112	298	stof	NA	group1	bound	176	NA	NA	weight	nav	4_4	0.21092198670110612	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.08521658362043012	0.21402845120863392	1	FOC	176	298	stof	NA	group1	bound	176	NA	NA	weight	all	4_4	0.22381987116569338	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.12411673394342636	0.29531135105709533	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	selection	nav	4_4	0.198196667654457	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.33880242529312493	0.3128754889770463	1	5000	5000	298	stof	NA	group1	bound	176	NA	NA	selection	all	4_4	0.2273480475518692	LEMMAREL	all_5000	c5	0
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.041949332303461734	0.21110003989141182	1	FOC	112	298	stof	NA	group1	bound	176	NA	NA	selection	nav	4_4	0.21809388543741662	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.02454289282849729	0.21162182178994018	1	FOC	176	298	stof	NA	group1	bound	176	NA	NA	selection	all	4_4	0.2171651804354802	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.12264805236639549	0.2883155467303779	1	5000	5000	300	stof	NA	group1	bound	200	NA	NA	no	nav	4_4	0.19583641361351872	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.35248750369352877	0.3044710292515949	1	5000	5000	300	stof	NA	group1	bound	200	NA	NA	no	all	4_4	0.22105792319390893	LEMMAREL	all_5000	c5	0
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.04986615551259499	0.19742600960074944	1	FOC	125	300	stof	NA	group1	bound	200	NA	NA	no	nav	4_4	0.2156017125553564	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.029502296543284637	0.19401181687208915	1	FOC	200	300	stof	NA	group1	bound	200	NA	NA	no	all	4_4	0.2168632027470213	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.10401127438628856	0.1648682988855786	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	weight	nav	4_4	0.15938268481926238	LEMMAREL	nav_5000	c8	0
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.30864831360283446	0.06225228382297308	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	weight	all	4_4	0.19307433779764172	LEMMAREL	all_5000	c4	0
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1735426327414494	0.12749508312639843	1	FOC	193	309	stof	NA	group2	bound	278	NA	NA	weight	nav	4_4	0.1898048480151188	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.1584445458111834	0.13039517895448183	1	FOC	278	309	stof	NA	group2	bound	278	NA	NA	weight	all	4_4	0.18444074347097264	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.08728671086382989	0.2524998594871047	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	selection	nav	4_4	0.21128809839430032	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.35651521089348676	0.2876288494637512	1	5000	5000	309	stof	NA	group2	bound	278	NA	NA	selection	all	4_4	0.21924580692238585	LEMMAREL	all_5000	c5	0
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08400322909074798	0.13538168204052065	1	FOC	193	309	stof	NA	group2	bound	278	NA	NA	selection	nav	4_4	0.2268372795735951	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.07410715769461752	0.1353554969859092	1	FOC	278	309	stof	NA	group2	bound	278	NA	NA	selection	all	4_4	0.22411636559591247	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.0794674645733719	0.2371264957080734	1	5000	5000	311	stof	NA	group2	bound	339	NA	NA	no	nav	4_4	0.210684081338336	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.3737144437751416	0.27233917614229836	1	5000	5000	311	stof	NA	group2	bound	339	NA	NA	no	all	4_4	0.20449341282142788	LEMMAREL	all_5000	c5	0
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.09083842708014994	0.12310113817496901	1	FOC	232	311	stof	NA	group2	bound	339	NA	NA	no	nav	4_4	0.20658195179509653	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.07912964320416595	0.12394106151789883	1	FOC	339	311	stof	NA	group2	bound	339	NA	NA	no	all	4_4	0.19736656024952434	LEMMAREL	all_FOC	c8	1
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-0.10161842484593651	0.15728111657773372	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	weight	nav	4_4	0.15788400271524475	LEMMAREL	nav_5000	c8	0
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.3200307618027722	0.031069269991425497	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	weight	all	4_4	0.1939523346450454	LEMMAREL	all_5000	c4	0
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17483807332172865	0.11968767208552852	1	FOC	208	311	stof	NA	group3	bound	318	NA	NA	weight	nav	4_4	0.17723427820634133	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.15837818228177863	0.1183716905210919	1	FOC	318	311	stof	NA	group3	bound	318	NA	NA	weight	all	4_4	0.17849104799266335	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.116003312973339	0.2571572438056996	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	selection	nav	4_4	0.2308013740565084	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.4222174423205192	0.28973881712306854	1	5000	5000	311	stof	NA	group3	bound	318	NA	NA	selection	all	4_4	0.21012249446826217	LEMMAREL	all_5000	c5	0
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07581206748274448	0.13585832913123222	1	FOC	208	311	stof	NA	group3	bound	318	NA	NA	selection	nav	4_4	0.2331543259022698	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.06560363122308607	0.13368226011966386	1	FOC	318	311	stof	NA	group3	bound	318	NA	NA	selection	all	4_4	0.22426774661669005	LEMMAREL	all_FOC	c8	0
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.10569542973432185	0.24247193166262423	1	5000	5000	312	stof	NA	group3	bound	433	NA	NA	no	nav	4_4	0.2364462885035501	LEMMAREL	nav_5000	c7	0
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.4445902023027532	0.28203841776232585	1	5000	5000	312	stof	NA	group3	bound	433	NA	NA	no	all	4_4	0.2113292787744974	LEMMAREL	all_5000	c5	0
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-0.07649687352456444	0.11716896848905647	1	FOC	267	312	stof	NA	group3	bound	433	NA	NA	no	nav	4_4	0.20466846717393455	LEMMAREL	nav_FOC	c8	0
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-0.070514880553045	0.1275437924101051	1	FOC	433	312	stof	NA	group3	bound	433	NA	NA	no	all	4_4	0.2007254151966733	LEMMAREL	all_FOC	c8	0
