vernietig/verb_pmi10	verniel/verb_pmi10	raw_co10_x	vernietig/verb_pmi4	verniel/verb_pmi4	raw_co10_y	raw_freq	cw
2.1403306		1				254	neo_liberalisme/noun
	1.8066787	0				1192	neo_nazi/noun
6.9807706		1	7.8967423		1.0	2	nep-kernkop/noun
5.3036737		1				12	nep_argument/noun
7.673918		1				1	nep_ballon/noun
3.5387511		1	4.4251637		1.0	66	nep_bom/noun
5.9691696		1				6	nep_brug/noun
7.673918		1				1	nep_factuur_DIM/noun
5.594476		1	6.510448		1.0	8	nep_goed/noun
5.097496		1	5.996502		1.0	14	nep_horloge/noun
5.476693		1				9	nep_lading/noun
7.673918		1	8.58989		1.0	1	nep_onderdeel/noun
2.9748018		1				117	nep_pistool/noun
-0.30421045	-0.5023016	6	-0.49376756	-0.69841814	2.0	17723	nergens/adv
-0.5295848	-0.7276759	2				7393	nergens/noun
	3.5795941	0		3.7834074	0.0	602	nerts/noun
7.673918		2	8.58989		2.0	2	nerts_industrie/noun
	5.103249	0				22	nertsenfokkerijen/noun
	1.1222395	0				1168	nervositeit/noun
2.1699648	2.077234	18	2.753702	2.6231594	13.0	4468	nest/noun
	2.6810696	0		3.5807056	0.0	246	nest_DIM/noun
1.0974063		5	0.39943093		1.0	3621	nestel/verb
-0.85444856	-0.5135432	7	-1.891552	-0.7099082	1.0	35739	net/adj
-0.4866968	-0.22426303	53	-0.6018924	-0.285246	19.0	187091	net/adv
-1.2345786	0.7268145	3		1.1438221	0.0	22416	net/noun
	2.3150487	0				354	net_DIM/noun
	1.4620503	0				822	netelig/adj
-0.06565374	0.42940232	4		0.6381548	0.0	9284	netjes/adj
3.6923685		1	4.5825562		1.0	55	netjes/name
	1.323413	0				950	netto/adv
7.673918		1	8.58989		1.0	1	netto_beurswaarde/noun
1.3036315	1.1055404	2				1178	netvlies/noun
0.91479105	-1.0324999	23	0.99034405		10.0	20065	netwerk/noun
1.5536202		1				463	neurie/verb
-1.2415012	-1.1519102	3	-1.4314257	-0.9429291	1.0	22574	neus/noun
	1.7493861	0		2.648868	0.0	625	neus_hoorn/noun
-0.35538486	-0.553476	2				6202	neutraal/adj
1.7479922		4	1.9651604		2.0	1514	neutraliseer/verb
3.328166		1				78	neutron_bom/noun
0.22654524		1				1731	nevel/noun
0.73180926		1				1041	neveneffect/noun
	0.7978619	0				1609	new/noun
0.8822749		2	1.1006869		1.0	1794	ngo's/noun
1.3978382	1.8928943	1				535	ngo/noun
0.14765795	0.642714	1		1.545294	0.0	1878	nicht_DIM/noun
2.5232306		4				702	nicotine/noun
7.673918		1				1	nicotinemolecuul/noun
1.2537599		1				623	nie/noun
4.9658675		1	5.8818393		1.0	15	niels/noun
	0.93870026	0		1.8420466	0.0	1394	niemand/noun
-0.31752336	0.67652386	34	-0.22785774	0.5971111	15.0	101844	niemand/pron
0.7599153		3	1.2626427		2.0	3053	nier/noun
6.001505		2	6.8965697		2.0	11	nier_tumor/noun
4.512671		1				24	nier_vet/noun
7.673918		1				1	niet-Rwandese/noun
7.673918		1	8.58989		1.0	1	niet-geautoriseerd/noun
6.06448		1				5	niet-geringde/noun
	8.168974	0				1	niet-moslimorganisaties/noun
7.673918		1				1	niet-onbesta/adj
6.345517		2	7.251604		2.0	8	niet-ontvankelijkverklaring/noun
4.8407044		1				17	niet-reproduceerbare/adj
7.673918		1				1	niet-uitzetbare/adj
0.035357475	-0.45834985	1645	-0.04705789	-0.8378598	611.0	3455007	niet/adv
1.0301497	0.42659342	3	1.5382502	1.3335996	2.0	2314	niet/comp
0.89496213		2	1.1127094		1.0	1777	niet/sbar
0.5662127	-0.28246596	23	-0.048241913	-0.476036	5.0	28438	niet/vg
4.121431		1				35	niet_Servisch/adj
3.5331666		1				63	niet_aangesloten/adj
5.8821583		2				12	niet_benoeming/noun
5.2315707		2	5.4543953		1.0	23	niet_besmet/adj
3.223065		1	4.135542		1.0	86	niet_christelijk/adj
4.5384235		1	5.4543953		1.0	23	niet_conform/adj
6.5753055		4	6.79813		2.0	12	niet_getest/adj
4.783546		1				18	niet_gewapend/adj
6.5753055		1	7.491277		1.0	3	niet_houdbaar/adj
5.3083577		1				11	niet_identiek/adj
3.6809294	3.077373	3		3.9808087	0.0	164	niet_islamitisch/adj
1.4445195	1.9395756	1		2.8412828	0.0	513	niet_moslim/noun
3.1665442		3	2.9740276		1.0	276	niet_ontvankelijk/adj
8.104701		1	8.723421		1.0	1	niet_rechtsgeldig_heid/noun
0.8691923		1				919	niet_roker/noun
5.786848		1				7	niet_transgeen/adj
4.594304		1				22	niet_winstgevend/adj
	8.168974	0				1	niete/name
2.6425		1				154	nietig_verklaring/noun
0.32255888	-0.5686794	8	-0.1566382	-0.36128876	2.0	12639	niets/adv
-0.1761878	0.187099	81	-0.6674044	0.25934714	20.0	210486	niets/noun
	2.4620297	0				304	nietsnut/noun
3.4588315		1				68	nietsontzie/adj
2.8530986		3				376	nietsontziende/adj
	1.0108489	0				1297	nietsvermoedend/adj
1.6073457		1	2.5156934		1.0	437	niettegenstaande/prep
-0.7259924	-0.6364014	3	-0.21855456	0.26994208	2.0	13413	niettemin/adv
-0.20895068	-0.66940606	247	-0.92287666	-1.1073245	49.0	669062	nieuw/adj
-0.23413855	-0.43222967	2	-0.028731652		1.0	5642	nieuw/noun
	3.1526878	0		4.048765	0.0	155	nieuw_bron/noun
-1.3357497	0.7687442	1		0.058056626	0.0	8333	nieuwbouw/noun
0.657936		1	1.5604696		1.0	1142	nieuwbouw_wijk/noun
	1.0477415	0		0.5590451	0.0	5040	nieuwjaar/noun
	2.696283	0				246	nieuwjaar_brand/noun
	1.4636407	0				832	nieuwjaar_dag/noun
	5.4676127	0				15	nieuwjaar_morgen/noun
	2.8354099	0				422	nieuwjaar_nacht/noun
	4.4241867	0				43	nieuwjaar_viering/noun
-1.2864089	-0.38588768	2	-1.072044	-0.5835474	1.0	15806	nieuwkomer/noun
	1.6262137	0		1.432092	0.0	2096	nieuws/fixed
-0.62935907	-0.31662455	12	-0.8238076	-0.335311	4.0	49864	nieuws/noun
1.1662669		1				682	nieuws_dienst/noun
1.9054404		1				326	nieuwsgaring/noun
-0.2241406		1				2718	nieuwsgierigheid/noun
6.9807706		1				2	nieuwsitempje/noun
2.9452033		1				114	nights/name
0.42790604		1				1428	nihil/adv
3.4857793		1				67	nihilist/noun
1.4034965		1				539	nijlpaard/noun
-1.7735244	-0.5853211	1		-0.37726057	0.0	12851	niks/adv
-1.5995462	-0.25719222	3	-1.0972363	0.08440749	2.0	32326	niks/noun
0.29581508		2				3237	nimmer/adv
-0.12069953	1.0675037	1				2471	nippertje/noun
	-0.74009264	0				7545	nipt/adj
5.3713326		1				10	nitrosamine/noun
-0.9218122		10	-1.6219558		2.0	54600	niveau/noun
3.4573555		1				70	ni´et/noun
1.087953		1				735	njet/noun
8.184743		1	8.877571		1.0	1	njetDRONGEN/noun
2.5514429		1	3.3893225		1.0	262	nna/noun
2.5764933		1				165	no-fly_zone/noun
0.51511186	0.31702077	2	0.73192513	1.2204217	1.0	2596	nobel/adj
	4.9283366	0				26	noble/noun
0.07169336	-1.1379987	11	0.19369496	-0.92724633	5.0	22202	noch/vg
-0.99066913	-0.31329152	5	-0.586821	0.18935768	3.0	29018	nochtans/adv
1.7071942		4	2.6132212		4.0	1585	nodeloos/adj
-0.27102938	-0.5954142	59	-1.2427621	-1.8528779	9.0	168407	nodig/adj
-0.94488627	-1.1429774	4		-0.93381584	0.0	22403	nodig_uit/verb
-0.4480582	-1.1722424	44	-0.75736195	-1.2243768	13.0	149858	noem/verb
-0.3830638		1				3184	noemer/noun
1.2700951		1				610	noeste/adj
-0.28020352	-0.37430492	584	-0.77321863	-0.87250865	144.0	1683041	nog/adv
-0.30089042		1	0.607345		1.0	2935	nog/det
-1.04343	-0.0093774125	7		-0.49157917	0.0	43068	nogal/adv
0.69211566	-0.06559125	7	1.0411851	0.8365346	4.0	7619	nogmaals/adv
0.81021875		1				968	nok/noun
2.707931		1				145	nok_vol/adj
5.03486		1				14	nomenklatura/noun
1.6399925		1				424	nominatie/fixed
4.073528		4				148	non-vaccinatiebeleid/noun
0.26991248	1.1704336	2	0.4847328	1.6663766	1.0	3335	non/noun
	2.703237	0				240	non_DIM/noun
6.757627		2	7.673599		2.0	5	non_mens/noun
-0.36667687	-0.56476796	6	-0.55767095	-0.76232153	2.0	18887	nood/noun
4.330173		4				116	nood_decreet/noun
	4.362867	0		4.5702777	0.0	91	nood_deur/noun
	4.9743905	0				25	nood_editie/noun
0.8547204	1.3497765	1				939	nood_hulp/noun
2.5478725	1.6566342	4	2.752341		2.0	694	nood_landing/noun
1.469663		1				505	nood_maatregel/noun
1.3984027		1	2.2983203		1.0	551	nood_plan/noun
	2.4611993	0		2.6708872	0.0	609	nood_rem/noun
0.65896857		1				1123	nood_situatie/noun
3.778024		1				50	nood_slachting/noun
4.740061		7	4.7850804		3.0	136	nood_vaccinatie/noun
7.673918		1				1	nood_vernietiging/noun
3.7479918		1				51	noodaggregaten/noun
-0.4361265	0.05892957	2	-0.22030924	0.26818737	1.0	6725	noodgedwongen/adj
	1.09232	0				1215	noodkreet/noun
0.057461794		1				2059	noodlot/noun
0.6999534		1				1084	noodlottig/adj
0.4798187	2.7666342	1		2.9611151	0.0	1413	noodweer/noun
-0.5063145	-1.1098707	3	-0.69550055		1.0	10811	noodzaak/noun
0.037640024	-0.8535983	12	0.25387836		6.0	25118	noodzakelijk/adj
-0.069975264	-0.85783523	101	-0.5586278	-1.3430969	25.0	235945	nooit/adv
-0.19309203		1	0.7118761		1.0	2657	nooit/fixed
0.29600254		1				1612	noord/noun
	2.856014	0		3.7608788	0.0	204	noord_kust/noun
1.9559036		1				319	noord_rand/noun
-0.15778561	1.1845683	3	-0.34829777	0.833346	1.0	7645	noordelijk/adj
0.20584685	0.56737155	8	-0.966962	0.21468179	1.0	14188	noorden/noun
	0.72917944	0		0.9369777	0.0	3439	noorden/prep
0.0554209		1				2069	noordoosten/noun
	2.7701325	0				447	noordoosten/prep
	2.5422523	0				564	noordwestelijk/adj
	0.6931811	0				1791	noordwesten/noun
1.5665607		1				455	noordwesten/prep
-1.2447058	-0.74964976	1				7556	noot/noun
0.0537029		10	0.26916125		5.0	20617	norm/noun
0.12141327	-0.5185106	28	0.2639195	-1.8125333	13.0	53863	normaal/adj
	1.0811495	0				1211	normaal/noun
1.1140192		1				722	normaliseer/verb
1.5782057		1				446	normalisering/noun
	0.04511947	0				3444	nostalgie/noun
-0.2795237		1	0.6298712		1.0	2883	nostalgisch/adj
0.26347983		1				1674	not/name
0.15441509	-0.043676026	2				3703	nota/adv
-0.42711592		2	-0.20930105		1.0	6647	nota/noun
	1.6570798	0				677	notabene/adv
0.49827495		3	0.9973341		2.0	4002	notaris/noun
5.093701		1	5.8902073		1.0	15	notaris_benoeming/noun
	5.0599127	0		5.9538207	0.0	23	notaris_woning/noun
2.6483939		1				154	notebooks/noun
-1.176576	-1.7801323	3				21184	noteer/verb
1.6766782		3				1211	notie/noun
0.6474317	0.043875434	3	1.1510279	0.9463774	2.0	3428	notitie/noun
0.14110671	1.3293099	1		1.540623	0.0	1885	notoir/adj
1.6575166		2				830	notulen/noun
-1.6495125	-0.7489914	2	-1.436833	-0.9483364	1.0	22732	nou/adv
	2.6559484	0				250	nou/name
-0.77965033	-0.6900594	3		-0.47848305	0.0	14243	nou/tag
0.28577536	0.7808314	1				1638	novelle/noun
0.26316482	0.007915299	36	0.29125646	0.15114442	15.0	60657	november/noun
0.047671065	-0.50562334	388	0.06511193	-0.73110604	159.0	803160	nu/adv
0.18285261	-0.97075	26	0.032375608	-0.9832052	9.0	47307	nu/comp
0.6176131		1	1.5313462		1.0	1165	nu/tag
0.9290932		3	0.74222445		1.0	2571	nuance/noun
-0.012451223		1				2199	nuanceer/verb
-1.1258798	-0.6308237	1				6715	nuchter/adj
2.491407	-0.67709863	39	2.1302695		11.0	7083	nucleair/adj
-1.2340939	-0.7390378	1				7498	nul/noun
-0.11304933		2				4891	nul/num
4.1957593		1	5.10481		1.0	33	nul_risico/noun
1.6867121		1				413	nul_tolerantie/noun
1.386245	1.881301	1				547	nulpunt/noun
-2.0609791	-1.565923	5	-2.7658572	-2.2773607	1.0	85984	nummer/noun
0.017190324	1.4285371	2	0.22832708		1.0	4316	nummerplaat/noun
0.17133115	0.37870514	4	-0.3083909		1.0	7350	nut/noun
	2.8109734	0		3.7115343	0.0	430	nut_leiding/noun
	2.5752852	0		2.78566	0.0	542	nut_voorziening/noun
0.9316858		3	0.73881197		1.0	2584	nutteloos/adj
0.23161536	0.033524245	6	-0.6524946	0.5291492	1.0	10365	nuttig/adj
	0.8053771	0				1594	nuttig/verb
0.8516114	0.9412023	3	1.3491052		2.0	2807	nv/name
-0.53143734	-0.036381293	1				3774	nv/noun
-0.5204912		1				3627	nvdr/noun
0.54678595		1	1.455696		1.0	1265	o/noun
-0.32187754		3	0.18323672		2.0	9028	o/tag
0.31601873	0.11792762	4	0.93944305	0.32932734	3.0	6322	object/noun
	-0.42927396	0				5476	objectief/adj
1.8133452		2	2.7175956		2.0	715	obligatie_houder/noun
	1.4082115	0				874	obsceen/adj
0.8705234		1				907	obsedeer/verb
	8.168974	0				1	observatietechnieken/name
0.8404191		3	0.64863825		1.0	2826	obsessie/noun
0.9023831	1.3974391	5	0.2024632	2.0772543	1.0	4410	obstakel/noun
1.5355428		1				468	obstructie/noun
3.411003		3	3.9019878		2.0	221	obussen/noun
6.5921125		1				3	obussenproces/noun
	5.396385	0		6.305797	0.0	16	occasiewagens/noun
2.5577219		2	2.7768788		1.0	335	occasioneel/noun
4.12862		1				35	occidentalisme/noun
0.6193241		3	0.43001416		1.0	3516	oceaan/noun
-1.2427728	-0.05456961	2		0.15486969	0.0	15130	ochtend/noun
	2.1813917	0				406	ochtend_blad/noun
	3.1956942	0		4.097351	0.0	148	ochtend_wandeling/noun
-0.8550756	-0.36001956	2				10189	ochtends/adv
0.5259651		1	1.432933		1.0	1294	octrooi/noun
6.105302		1	6.9804516		1.0	5	octrooi_richtlijn/noun
5.476693		1	6.392665		1.0	9	octrooieren/noun
-0.77172583	-0.9698169	2	-0.5578839		1.0	9476	oefen/verb
	0.9184092	0				1437	oefen_duel/noun
	3.0503812	0		3.952935	0.0	169	oefen_rit/noun
-0.39719543		4	-0.87358046		1.0	12945	oefen_uit/verb
	2.0098784	0				479	oefen_veld/noun
-1.2296802	-0.7346241	1	-0.32091567		1.0	7449	oefening/noun
2.6564722		4	3.2717693		3.0	620	oefenterrein/noun
3.5467832		1				62	oekazes/noun
	8.220267	0				1	oensdagochtend/adj
7.673918		1				1	oer-ene/noun
2.3965685		1	3.3022537		1.0	199	oer_bos/noun
3.0457637		2				205	oer_kracht/noun
3.2178278		1				87	oer_lelijk/adj
2.0929935		3	2.5970194		2.0	805	oeroud/adj
2.1590786	1.0446968	5	1.4577912		1.0	1259	oerwoud/noun
0.19306645		1	1.0995693		1.0	1805	oester/noun
5.1089683		1				13	oester_bank/noun
1.5549397		1				458	oestrogeen/noun
0.5832577		6	0.7998311		3.0	7293	oeuvre/noun
0.3305669	0.825623	3	0.83473796		2.0	4681	oever/noun
6.9807706		1				2	oever_flora/noun
	6.0895324	0				8	oever_land/noun
	3.5337594	0				105	oever_verbinding/noun
-0.5967482	-0.5071572	3	-0.78273994	-0.29424334	1.0	11768	of/adj
-0.22872508	-0.64995974	5	-0.9261971	-0.43770048	1.0	13587	of/adv
0.14575796	-0.7337843	170	-0.0540195	-0.88282436	56.0	318628	of/comp
-0.26916158	-0.5213199	19	-0.36094677	-1.8183603	7.0	54259	of/name
0.45857075	0.2471461	604	0.8903332	0.8037619	375.0	829986	of/vg
1.0886824	0.3309755	7	0.04627332		1.0	5170	offensief/noun
0.71568316		2	0.9324293		1.0	2121	offer/noun
1.1947554		2	1.410772		1.0	1321	offer/verb
	3.483607	0		4.374502	0.0	226	offer_blok/noun
2.307241		2				440	offer_feest/noun
3.4140587		1				71	offer_gave/noun
	6.2971716	0				7	offer_geld/noun
0.17532483		2				3645	offer_op/verb
7.673918		1				1	offerlammeren/name
-0.09561724	-0.5168519	25	-0.0102883885	-1.2265399	11.0	60026	officieel/adj
-0.16827273	-0.078681774	6	0.046533067	-0.5635826	3.0	15588	officier/noun
0.7985048		2				1955	officieus/adj
0.7382846	-0.37609723	5	0.04270054		1.0	5164	ofwel/comp
-0.14954017	0.9333026	5	-0.84858215	1.431674	1.0	12576	ofwel/vg
-0.08258799	0.41246808	2	0.13526328		1.0	4710	ogen/fixed
-0.12650909	-0.10145665	8	-1.2933381	-0.11169431	1.0	19612	ogenblik/noun
2.080136	2.169727	3	2.9930117	3.0760434	3.0	811	ogenblikkelijk/adj
-0.61771655		1				4031	ogenschijnlijk/adj
1.8876339		1				328	ogenschouw/fixed
-0.034324594		2				4516	oh/tag
-0.18536463	0.1919084	27	-0.17993736	0.21324907	11.0	71246	oktober/noun
	3.5201056	0		4.0079107	0.0	322	oldtimer/noun
0.45599747	-0.0044579157	13	0.18302733	0.38384187	4.0	17999	olie/noun
	5.6840672	0		6.593479	0.0	12	olie_bad/noun
	1.7590456	0		2.6573737	0.0	619	olie_bedrijf/noun
4.495864	4.297773	2	4.7186885	5.207185	1.0	48	olie_depot/noun
5.2760224		1	6.191994		1.0	11	olie_derivaat/noun
5.8821583		1	6.79813		1.0	6	olie_faciliteit/noun
	2.2704473	0				743	olie_industrie/noun
3.4558816		1				70	olie_lamp_DIM/noun
	4.2559514	0				52	olie_leiding/noun
7.673918		1	8.58989		1.0	1	olie_maat_regel/noun
0.9810743		4	1.1890779		2.0	3331	olie_maatschappij/noun
5.447494		3	5.2576847		1.0	28	olie_palm_plantage/noun
7.673918		1				1	olie_palm_plantage_bedrijf/noun
2.3937643	3.5819676	1	3.2972128	3.7857094	1.0	199	olie_pijpleiding/noun
	1.462784	0				834	olie_productie/noun
3.3982244	2.9769895	5	4.0804043	3.1826067	4.0	365	olie_raffinaderij/noun
4.744058		2	5.642166		2.0	39	olie_rest/noun
2.8113956		1				131	olie_rijkdom/noun
2.7368572	1.6224753	5	2.725016	2.5203655	2.0	708	olie_veld/noun
3.1667278	1.8700244	6	3.8935082	2.772567	5.0	550	olie_voorraad/noun
	2.7760282	0		3.674583	0.0	225	oliebron/noun
1.3642721	1.8593283	1				565	olietanker/noun
6.5753055		1				3	olieverwerkend/adj
0.7188972	2.4667163	4	0.93077695	1.8247386	2.0	4291	olifant/noun
6.06448		1				5	olifant_hoofd/noun
	7.0703616	0				3	olifant_kenner/noun
2.6868923		1	3.5977576		1.0	148	oligarch/noun
1.4803289		1	2.388873		1.0	495	oligarchen/noun
5.8821583		1				6	oligodendrocyten/noun
4.341713		1				28	olijf/prefix
	4.854788	0		5.0597534	0.0	56	olijf_boomgaard/noun
	3.8730497	0		4.774321	0.0	74	olijf_gaard/noun
5.1089683		2	6.02494		2.0	27	olijf_teelt/noun
3.1725814	2.281343	4	3.3858826		2.0	366	olijfboom/noun
4.1128716		1	5.0203567		1.0	36	olm/noun
7.673918		1				1	olmsoorten/noun
-1.1850977		4	-0.57058215		3.0	28835	olympisch/adj
-0.52669543	-1.1302516	3				11066	om/adj
1.1114383		2				1420	om/adv
0.7110999	-0.38517883	1478	0.72053957	-0.47836328	600.0	1570989	om/comp
0.47648808	0.6038194	13		-0.70003426	0.0	17690	om/fixed
-0.31108275	0.6804102	14	-1.3500326	-1.5546832	2.0	41685	om/part
-0.15498789	-0.26100433	197	-0.38757327	-0.48686332	63.0	500648	om/prep
	3.4128008	0		3.6145542	0.0	238	om_gewaaid/adj
5.3713326		1				10	om_kneed/verb
7.673918		1				1	om_verwerping_strategie/noun
-0.224809		1				2720	om_weg/noun
2.1818855		2	3.0929773		2.0	490	om_zend_brief/noun
-0.124153905		1	0.7851791		1.0	2475	omarm/verb
0.7821072	0.39801803	436	1.0597653	0.29549897	231.0	430972	omdat/comp
1.9291532		1				316	ome/noun
0.91303957		1	1.81953		1.0	875	omgangsvorm/noun
	4.849348	0				29	omgebogen/adj
	1.2869467	0		2.1886673	0.0	988	omgebouwd/adj
-0.8744156		2				10417	omgekeerd/adj
2.994568		1				110	omgekocht/adj
	0.92118114	0				1444	omgekomen/adj
	3.6625195	0		4.3345413	0.0	465	omgevallen/adj
0.34634364	0.2172454	28	0.4885613	0.4915501	13.0	43016	omgeving/noun
0.6915653		1	1.6020529		1.0	1086	omhaal/noun
0.61871266	4.0041404	2	1.5257715	4.5792174	2.0	2352	omheining/noun
	4.470144	0				41	omheining_draad/noun
	8.168974	0				1	omheining_plaat/noun
1.0346956		1				778	omhelzing/noun
-0.99356234	-0.49850625	4		-0.2923392	0.0	23625	omhoog/adv
5.1244726		1				13	omhoog_breng/verb
2.045757		1				279	omissie/noun
0.3946678		1				1482	omkoping/noun
-1.4164109	-0.9213549	1				9031	omlaag/adv
2.288964		1				220	omlijnd/adj
	1.5744919	0		2.4759676	0.0	741	omlijsting/noun
1.5317997		4	1.0541255		1.0	1887	omloop/fixed
	-0.24791281	0		0.6539113	0.0	4582	omloop/noun
-0.3357777		1				3049	ommekeer/noun
	4.4031334	0		5.2970414	0.0	44	ommuring/noun
0.47685665	0.9719127	2	0.6939879	1.8756317	1.0	2695	omring/adj
-0.9466824	-0.73930836	4	-1.4256482	-0.93715155	1.0	22500	omroep/noun
	3.251917	0		4.1529455	0.0	139	omroep_gebouw/noun
4.783546		1				18	omruil_operatie/noun
-0.8007646	-0.018026462	3	-0.2943226		2.0	14476	omschrijf/verb
-0.1883678		1	0.72287965		1.0	2617	omschrijving/noun
2.0172267	1.5959921	5	2.0094235		2.0	1452	omsingel/verb
2.033075	2.528131	1				286	omsingeld/adj
3.1711495		3	2.9804175		1.0	274	omsingeling/noun
-0.8166851		1				4928	omslag/noun
	2.4262912	0				313	omsluit/verb
	1.6015047	0		1.406792	0.0	2159	omstander/noun
-0.73534024	-0.5767564	7	-1.7708925	-1.282396	1.0	31678	omstandigheid/noun
0.9168363	0.025598016	16	0.6550983		5.0	14146	omstreden/adj
0.3427919	1.5309951	1	1.2499459	1.7384425	1.0	1546	omstreek/noun
-0.8256884	2.5219991	3	-1.0204597	2.412476	1.0	14949	omstreeks/prep
	1.3099362	0		2.2168055	0.0	956	omtrek/noun
0.2886945		4	-0.1883018		1.0	6511	omtrent/prep
-0.6754484	-1.2790046	3	-0.8642302		1.0	12792	omvang/noun
-0.55516005	-0.060103957	2		0.14718094	0.0	7592	omvangrijk/adj
-1.3244848		1				8134	omvat/verb
	3.7694757	0		3.752433	0.0	1240	omver/adv
0.5878907	2.4692411	1	1.4912038		1.0	1217	omver/part
	6.0895324	0		6.9989443	0.0	8	omver_geduwd/adj
	8.168974	0				2	omver_getrapt/adj
	5.124451	0				21	omver_trek/verb
	8.168974	0				1	omvergeschopt/noun
	3.0627253	0				166	omwalling/noun
1.2122598	-0.23859431	14	1.5638095		8.0	9013	omwille/prep
1.4442371	0.6175373	15	0.7406468	0.82367826	3.0	7754	omwonende/noun
0.16233835		2				3726	omzeil/verb
-1.999514		3	-1.5005159		2.0	48526	omzet/noun
1.7943628		1				366	omzet_verlies/noun
0.8018932		1	1.7132378		1.0	973	omzetting/noun
	3.6647294	0		4.5702777	0.0	91	omzwachteld/noun
0.6539951		1				1129	omzwerving/noun
-1.3657293		1				8560	on/name
0.6361434		2	0.8502037		1.0	2307	on/noun
	3.3610668	0		3.5684917	0.0	250	on_begaanbaar/adj
2.7517493		1				139	on_bemiddeld/adj
	4.119801	0				58	on_bewolkt/adj
	4.0613837	0		4.9593487	0.0	62	on_deskundig_heid/noun
2.9276822		1				116	on_eetbaar/adj
2.8418775		3	2.6484032		1.0	383	on_ethisch/adj
2.875651		1				123	on_gebroken/adj
2.9242144		1				116	on_gefilterd/adj
	2.8817172	0		3.7844532	0.0	201	on_gein/noun
3.8851929	4.380249	1				45	on_geladen/adj
2.1657445		1	3.0699296		1.0	251	on_gelezen/adj
	2.805571	0				215	on_gemotiveerd/adj
6.9807706		1				2	on_geoormerkt/adj
5.7280073		1				7	on_gepantserd/adj
5.3713326		1	6.2873044		1.0	10	on_gespecialiseerd/adj
5.3713326		2				20	on_getest/adj
	3.2907276	0				265	on_gezien/adj
	3.4603448	0				112	on_gezuiverd/adj
3.5655057		1				61	on_geïdentificeerd/adj
2.7564948		1				140	on_grond_wettig/adj
2.5728326		1	3.4809182		1.0	167	on_grondwettelijk/adj
2.5180283		1				175	on_helder/adj
3.324285		1				78	on_islamitisch/adj
2.285988	3.8796566	1	3.1928585	3.681355	1.0	222	on_klaar/adj
2.0275877		1	2.938717		1.0	285	on_ledig/adj
1.3347937	1.8298497	1				580	on_leefbaar/adj
2.988551		1				109	on_mens/noun
2.6034424	2.4053512	2				322	on_opgehelderd/adj
0.49575365		1	1.4076322		1.0	1317	on_rechtstreeks/adj
1.9126527		1				320	on_scherp/adj
1.4131418	1.2150508	2	1.6303722		1.0	1057	on_stabiel/adj
3.4995303		1				65	on_succes_vol/adj
6.9807706		1				2	on_uit_gebalanceerd/adj
	5.639253	0		6.542707	0.0	13	on_vakkundig/adj
1.7105955		1				393	on_verdacht/adj
2.8083081		1				131	on_verklaard/adj
	2.9818673	0				182	on_verlicht/adj
0.09309038		1				1976	on_vermogen/noun
	2.6916738	0				243	on_verstoord/adj
	2.122311	0		3.011408	0.0	439	on_verzekerd/adj
	3.5958104	0		4.4998164	0.0	98	on_zindelijk/adj
1.9347681		1				313	onaangedaan/adj
-0.44476616		1				3402	onaangenaam/adj
0.95062625		1	1.8597666		1.0	840	onaangepast/adj
1.5294639		2				950	onaangeroerd/adj
	1.8294966	0				575	onaangetast/adj
0.3224065		1	1.2312974		1.0	1578	onaantastbaar/adj
-0.08367866	-0.28176978	2	0.13056363	0.6190603	1.0	4748	onaanvaardbaar/adj
1.6701541	1.472063	4				1650	onacceptabel/adj
2.2549326		1	3.159448		1.0	230	onachtzaamheid/noun
-0.044011984	0.45104408	1				2268	onafgebroken/adj
0.042728517	-0.6408704	13	-0.2286068	-1.1264045	4.0	27164	onafhankelijk/adj
3.6299896		1				58	onafhankelijk/name
0.2851261	-0.067115694	7		-0.26484498	0.0	11479	onafhankelijkheid/noun
3.1641576		1	4.0532656		1.0	94	onafhankelijkheid_dag/noun
	2.690003	0				242	onafhankelijkheid_oorlog/noun
0.7345184		1				1048	onafscheidelijk/adj
0.44967422		1				1408	onafwendbaar/adj
2.1856		2	2.4034235		1.0	488	onbarmhartig/adj
1.4624813		3	1.2724279		1.0	1517	onbeantwoord/adj
3.090482		1				99	onbedekt/adj
0.099898346		1	1.009062		1.0	1971	onbedoeld/adj
	1.1773369	0				1096	onbeduidend/adj
1.2674503		1	2.1778657		1.0	611	onbegrensd/adj
0.7581163	-0.6927378	7	0.4147464	0.21009584	2.0	7157	onbegrijpelijk/adj
	0.35752675	0				2498	onbegrip/noun
	0.99371356	0		1.896604	0.0	1326	onbehagen/noun
4.2399306		1	5.155902		1.0	31	onbeheersbaarheid/noun
1.7891339		2	2.001995		1.0	729	onbehoorlijk/adj
0.1686757	2.1678092	20	-0.3150733	2.3251855	5.0	37304	onbekend/adj
1.7429997		1				379	onbekendheid/noun
	2.3113263	0				353	onbelemmerd/adj
0.5975384	1.4980595	2		1.9835807	0.0	2460	onbemand/adj
6.2876234		1				4	onbenullig/name
-0.11169931		1				2453	onbepaald/adj
0.48156634		2				2695	onbeperkt/adj
	0.08672596	0				3310	onbereikbaar/adj
3.568798		1				61	onbeschaamdheid/noun
	1.8714042	0				550	onbeschermd/adj
	1.1634114	0				1114	onbesproken/adj
1.8150563		2				712	onbesta/adj
1.7629856		1				377	onbestuurbaar/adj
0.93087983	0.3273236	3				2594	onbetaalbaar/adj
