_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.026627351766013708	0.05752632588176735	1	FOC	484	219	spot	NA	NA	nobound	484	all	5_5	selection	all	4_4	0.17715740196252466	BOW	all_FOC	c4	0
spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.05401411917537946	0.14009110668379557	1	5000	5000	219	spot	NA	NA	nobound	729	all	5_5	no	nav	4_4	0.21589707182007445	BOW	nav_5000	c4	0
spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.07969721216732183	-0.17729919157283827	1	5000	5000	219	spot	NA	NA	nobound	729	all	5_5	no	all	4_4	0.2064105669334247	BOW	all_5000	c5	0
spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.05356506478718467	0.14411275224495618	1	FOC	401	219	spot	NA	NA	nobound	729	all	5_5	no	nav	4_4	0.19252900562126898	BOW	nav_FOC	c4	0
spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.03682209686331281	0.1466465318175635	1	FOC	729	219	spot	NA	NA	nobound	729	all	5_5	no	all	4_4	0.18136011355981088	BOW	all_FOC	c4	0
spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.26568490145274465	-0.02257298568241229	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	weight	nav	4_4	0.20450120703207758	BOW	nav_5000	c6	0
spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22417553470257237	-0.23869321696557336	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	weight	all	4_4	0.21876420562996948	BOW	all_5000	c2	0
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.22565077007337117	0.022489136209638275	1	FOC	183	193	spot	NA	NA	nobound	240	lex	3_3	weight	nav	4_4	0.2252715120392289	BOW	nav_FOC	c6	0
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2161438801848438	0.03516208495556144	1	FOC	240	193	spot	NA	NA	nobound	240	lex	3_3	weight	all	4_4	0.20827874089203335	BOW	all_FOC	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.23090045600004727	-0.06499427026751212	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	selection	nav	4_4	0.2397630597329143	BOW	nav_5000	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2161463213833457	-0.2714365235962489	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	selection	all	4_4	0.22346577253011066	BOW	all_5000	c2	0
spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.20988171277987194	0.011741040104748789	1	FOC	183	193	spot	NA	NA	nobound	240	lex	3_3	selection	nav	4_4	0.2412317352273365	BOW	nav_FOC	c6	0
spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.19716028611223288	0.018538772910555154	1	FOC	240	193	spot	NA	NA	nobound	240	lex	3_3	selection	all	4_4	0.22731556431505232	BOW	all_FOC	c6	0
spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2623172764043422	-0.06218790779463526	1	5000	5000	202	spot	NA	NA	nobound	312	lex	3_3	no	nav	4_4	0.2395818801131089	BOW	nav_5000	c6	0
spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2725281406080353	-0.27633208704817347	1	5000	5000	202	spot	NA	NA	nobound	312	lex	3_3	no	all	4_4	0.2103249899922809	BOW	all_5000	c2	0
spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.24536128458783027	0.02263902129873299	1	FOC	243	202	spot	NA	NA	nobound	312	lex	3_3	no	nav	4_4	0.24510058941422966	BOW	nav_FOC	c6	0
spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.24147083654329216	0.018293706367553175	1	FOC	312	202	spot	NA	NA	nobound	312	lex	3_3	no	all	4_4	0.237939158201248	BOW	all_FOC	c6	0
spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.004455511121305188	-0.09949299232049202	1	5000	5000	218	spot	NA	NA	nobound	330	all	3_3	weight	nav	4_4	0.15327588649889415	BOW	nav_5000	c1	0
spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.03429893401810139	-0.2093112284920628	1	5000	5000	218	spot	NA	NA	nobound	330	all	3_3	weight	all	4_4	0.15761169453440002	BOW	all_5000	c1	0
spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06999531104450775	0.02966449322152779	1	FOC	183	218	spot	NA	NA	nobound	330	all	3_3	weight	nav	4_4	0.17216283909045385	BOW	nav_FOC	c6	0
spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.04341830041803341	0.007520920869189173	1	FOC	330	218	spot	NA	NA	nobound	330	all	3_3	weight	all	4_4	0.16445559719934408	BOW	all_FOC	c6	0
spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.14372110352764475	-0.013582068132320652	1	5000	5000	218	spot	NA	NA	nobound	330	all	3_3	selection	nav	4_4	0.2061335235838227	BOW	nav_5000	c7	0
spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.1458125685093958	-0.1255733885409935	1	5000	5000	218	spot	NA	NA	nobound	330	all	3_3	selection	all	4_4	0.19380465206865458	BOW	all_5000	c5	0
spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.009029809752062003	0.078168118540352	1	FOC	183	218	spot	NA	NA	nobound	330	all	3_3	selection	nav	4_4	0.18599004066890543	BOW	nav_FOC	c4	0
spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.018993072163460325	0.04870632980190808	1	FOC	330	218	spot	NA	NA	nobound	330	all	3_3	selection	all	4_4	0.1879862494926533	BOW	all_FOC	c7	0
spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.12911307848650277	0.011404304676617115	1	5000	5000	219	spot	NA	NA	nobound	443	all	3_3	no	nav	4_4	0.21391923007811317	BOW	nav_5000	c7	0
spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.12788431280614196	-0.1481230251723338	1	5000	5000	219	spot	NA	NA	nobound	443	all	3_3	no	all	4_4	0.21016448786254877	BOW	all_5000	c5	0
spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.007995336394790291	0.11326394473885301	1	FOC	243	219	spot	NA	NA	nobound	443	all	3_3	no	nav	4_4	0.19138788238681423	BOW	nav_FOC	c4	0
spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.020781398762727468	0.10867632163294623	1	FOC	443	219	spot	NA	NA	nobound	443	all	3_3	no	all	4_4	0.18421343123735862	BOW	all_FOC	c4	0
spot.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.0896139427987263	-0.06128930845774559	1	5000	5000	215	spot	selection2	NA	bound	232	NA	NA	weight	nav	4_4	0.14561058836359433	LEMMAPATH	nav_5000	c1	0
spot.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.09167719411222634	-0.1476923904271454	1	5000	5000	215	spot	selection2	NA	bound	232	NA	NA	weight	all	4_4	0.16173251823759235	LEMMAPATH	all_5000	c1	0
spot.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.02637901197999284	0.006028424880927783	1	FOC	140	215	spot	selection2	NA	bound	232	NA	NA	weight	nav	4_4	0.16813234718033807	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.036465998328058816	-0.0033661322909435787	1	FOC	232	215	spot	selection2	NA	bound	232	NA	NA	weight	all	4_4	0.1673025249990045	LEMMAPATH	all_FOC	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.26236731848452477	0.010199860560756944	1	5000	5000	215	spot	selection2	NA	bound	232	NA	NA	selection	nav	4_4	0.18707228505067133	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.24501955132196165	-0.0973933417943326	1	5000	5000	215	spot	selection2	NA	bound	232	NA	NA	selection	all	4_4	0.20255068105911758	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.12953567896941323	0.08627783144570694	1	FOC	140	215	spot	selection2	NA	bound	232	NA	NA	selection	nav	4_4	0.1843965624249688	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.13510805109226215	0.06570980584040757	1	FOC	232	215	spot	selection2	NA	bound	232	NA	NA	selection	all	4_4	0.17983162778758058	LEMMAPATH	all_FOC	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.22798935902367132	0.019296180755573634	1	5000	5000	215	spot	selection2	NA	bound	342	NA	NA	no	nav	4_4	0.19452698511654884	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.21756649876773468	-0.09698090251845101	1	5000	5000	215	spot	selection2	NA	bound	342	NA	NA	no	all	4_4	0.21377715104851788	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.10676567531408013	0.09174754367674588	1	FOC	200	215	spot	selection2	NA	bound	342	NA	NA	no	nav	4_4	0.18705751132617207	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.10984294701436151	0.08679810806709354	1	FOC	342	215	spot	selection2	NA	bound	342	NA	NA	no	all	4_4	0.180011647926358	LEMMAPATH	all_FOC	c7	0
spot.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.008606466815876736	-0.06386257421827794	1	5000	5000	215	spot	selection3	NA	bound	353	NA	NA	weight	nav	4_4	0.14092542820692827	LEMMAPATH	nav_5000	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.030197472114811736	-0.1418023557353349	1	5000	5000	215	spot	selection3	NA	bound	353	NA	NA	weight	all	4_4	0.162945947152409	LEMMAPATH	all_5000	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.056223804059320245	0.012932272708913041	1	FOC	214	215	spot	selection3	NA	bound	353	NA	NA	weight	nav	4_4	0.15409976982847157	LEMMAPATH	nav_FOC	c1	0
spot.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.04206145284537167	-0.0020688103861566153	1	FOC	353	215	spot	selection3	NA	bound	353	NA	NA	weight	all	4_4	0.1570507983937359	LEMMAPATH	all_FOC	c1	0
spot.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.13116620840806537	0.026357468655906595	1	5000	5000	215	spot	selection3	NA	bound	353	NA	NA	selection	nav	4_4	0.2034081855080193	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.17166929020526348	-0.1176155022802293	1	5000	5000	215	spot	selection3	NA	bound	353	NA	NA	selection	all	4_4	0.2104175399394603	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.015912726088870375	0.09814638548184483	1	FOC	214	215	spot	selection3	NA	bound	353	NA	NA	selection	nav	4_4	0.16725251833202648	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.018234997825949225	0.061606806998031546	1	FOC	353	215	spot	selection3	NA	bound	353	NA	NA	selection	all	4_4	0.1682921846908609	LEMMAPATH	all_FOC	c7	0
spot.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.1076647125914785	0.1057406155455382	1	5000	5000	215	spot	selection3	NA	bound	586	NA	NA	no	nav	4_4	0.19130336601938536	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.14069966454900248	-0.1333973211383817	1	5000	5000	215	spot	selection3	NA	bound	586	NA	NA	no	all	4_4	0.23704793342024164	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.01867467595060433	0.15126971036952058	1	FOC	351	215	spot	selection3	NA	bound	586	NA	NA	no	nav	4_4	0.17282785520119978	LEMMAPATH	nav_FOC	c4	0
spot.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.02248076596924968	0.15228486616852005	1	FOC	586	215	spot	selection3	NA	bound	586	NA	NA	no	all	4_4	0.1768297991705026	LEMMAPATH	all_FOC	c4	0
spot.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.23330952381682463	-0.0030215495442159996	1	5000	5000	215	spot	weight	NA	bound	353	NA	NA	selection	nav	4_4	0.19224368524654264	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.21743973407038694	-0.10009741692825419	1	5000	5000	215	spot	weight	NA	bound	353	NA	NA	selection	all	4_4	0.20210758993654615	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.09268655317512182	0.05133831697076596	1	FOC	214	215	spot	weight	NA	bound	353	NA	NA	selection	nav	4_4	0.16752273716467905	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.08679443878749621	0.03454799559509699	1	FOC	353	215	spot	weight	NA	bound	353	NA	NA	selection	all	4_4	0.17495924723812972	LEMMAPATH	all_FOC	c7	1
spot.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.20905885239073163	0.007029633658783182	1	5000	5000	215	spot	weight	NA	bound	586	NA	NA	no	nav	4_4	0.19886964669648058	LEMMAPATH	nav_5000	c7	0
spot.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.18324971439433052	-0.09691617047531179	1	5000	5000	215	spot	weight	NA	bound	586	NA	NA	no	all	4_4	0.2132828741194529	LEMMAPATH	all_5000	c5	0
spot.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.08642887387471927	0.06231865455987675	1	FOC	351	215	spot	weight	NA	bound	586	NA	NA	no	nav	4_4	0.1898864267190118	LEMMAPATH	nav_FOC	c7	0
spot.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.08503769126268478	0.05394602102229991	1	FOC	586	215	spot	weight	NA	bound	586	NA	NA	no	all	4_4	0.19853527756643882	LEMMAPATH	all_FOC	c7	0
spot.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.309256445572418	-0.040030658377232776	1	5000	5000	195	spot	NA	group1	bound	78	NA	NA	weight	nav	4_4	0.17759636371084717	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.24631906703724918	-0.15587721786508754	1	5000	5000	195	spot	NA	group1	bound	78	NA	NA	weight	all	4_4	0.1838078401650947	LEMMAREL	all_5000	c8	0
spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.3198050495328183	-0.1348049055819138	1	FOC	43	195	spot	NA	group1	bound	78	NA	NA	weight	nav	4_4	0.192129721829842	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.3791167720216956	0.030631977944390015	1	FOC	78	195	spot	NA	group1	bound	78	NA	NA	weight	all	4_4	0.15204073361359333	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.40428601768995837	-0.026425495591120736	1	5000	5000	195	spot	NA	group1	bound	78	NA	NA	selection	nav	4_4	0.1729156929074751	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.29748249707410684	-0.10587847942206338	1	5000	5000	195	spot	NA	group1	bound	78	NA	NA	selection	all	4_4	0.20340821109565324	LEMMAREL	all_5000	c8	0
spot.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.45618606446330157	0.001181058626432245	1	FOC	43	195	spot	NA	group1	bound	78	NA	NA	selection	nav	4_4	0.19563813970962488	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.4170325569746647	-0.0053303842439672835	1	FOC	78	195	spot	NA	group1	bound	78	NA	NA	selection	all	4_4	0.1606619243399381	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.3873325579001115	-0.0166504095351537	1	5000	5000	198	spot	NA	group1	bound	103	NA	NA	no	nav	4_4	0.18119085599530754	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.2856685023535961	-0.10874980483146349	1	5000	5000	198	spot	NA	group1	bound	103	NA	NA	no	all	4_4	0.20895543776782083	LEMMAREL	all_5000	c8	0
spot.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.38556585837519064	-0.020843905525145187	1	FOC	57	198	spot	NA	group1	bound	103	NA	NA	no	nav	4_4	0.19604522012350947	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.37979196813588845	0.004692408967333135	1	FOC	103	198	spot	NA	group1	bound	103	NA	NA	no	all	4_4	0.17260237925248406	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.22812585413526204	-0.023946230656080775	1	5000	5000	209	spot	NA	group2	bound	162	NA	NA	weight	nav	4_4	0.15116564472339583	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.2195568957296894	-0.17728084906676797	1	5000	5000	209	spot	NA	group2	bound	162	NA	NA	weight	all	4_4	0.1909838827793296	LEMMAREL	all_5000	c8	0
spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.19773770769739038	0.14009539635072618	1	FOC	107	209	spot	NA	group2	bound	162	NA	NA	weight	nav	4_4	0.16253296288110483	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.2075254660023579	0.11030877657349925	1	FOC	162	209	spot	NA	group2	bound	162	NA	NA	weight	all	4_4	0.17899209092133836	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.3905993912735586	0.00518919579178481	1	5000	5000	209	spot	NA	group2	bound	162	NA	NA	selection	nav	4_4	0.17939033562802575	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.32408812883137883	-0.09941883061447948	1	5000	5000	209	spot	NA	group2	bound	162	NA	NA	selection	all	4_4	0.20895386044128655	LEMMAREL	all_5000	c8	0
spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.270989030601761	0.08771499171320567	1	FOC	107	209	spot	NA	group2	bound	162	NA	NA	selection	nav	4_4	0.19679224229355632	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.27269060125707045	0.061901287176029614	1	FOC	162	209	spot	NA	group2	bound	162	NA	NA	selection	all	4_4	0.1796948659886884	LEMMAREL	all_FOC	c8	1
spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.365910090902862	0.013462788795982289	1	5000	5000	212	spot	NA	group2	bound	209	NA	NA	no	nav	4_4	0.1823422057062498	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.309265787794519	-0.10362294985796427	1	5000	5000	212	spot	NA	group2	bound	209	NA	NA	no	all	4_4	0.21594851692457248	LEMMAREL	all_5000	c8	0
spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.2540617055613656	0.0946037955178898	1	FOC	141	212	spot	NA	group2	bound	209	NA	NA	no	nav	4_4	0.19868919269494825	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.23915895812121776	0.06639401887107235	1	FOC	209	212	spot	NA	group2	bound	209	NA	NA	no	all	4_4	0.1849043218065902	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.23629922954331514	-0.01340242210767973	1	5000	5000	212	spot	NA	group3	bound	197	NA	NA	weight	nav	4_4	0.15896095753601172	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.2241703066102828	-0.1701155061825647	1	5000	5000	212	spot	NA	group3	bound	197	NA	NA	weight	all	4_4	0.18418281661914745	LEMMAREL	all_5000	c8	0
spot.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.1865257440077387	0.13360093693012698	1	FOC	123	212	spot	NA	group3	bound	197	NA	NA	weight	nav	4_4	0.1776610185489697	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.19697499571165575	0.12117735369947102	1	FOC	197	212	spot	NA	group3	bound	197	NA	NA	weight	all	4_4	0.16908297002313827	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.3894110960601605	0.03413801107590839	1	5000	5000	212	spot	NA	group3	bound	197	NA	NA	selection	nav	4_4	0.16634207926820913	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.34169434001569865	-0.07933225923887287	1	5000	5000	212	spot	NA	group3	bound	197	NA	NA	selection	all	4_4	0.20518711859448235	LEMMAREL	all_5000	c8	0
spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.2726970677532977	0.1074632485439141	1	FOC	123	212	spot	NA	group3	bound	197	NA	NA	selection	nav	4_4	0.18348971766801472	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.2782227437177656	0.09751272250189186	1	FOC	197	212	spot	NA	group3	bound	197	NA	NA	selection	all	4_4	0.16800212882686805	LEMMAREL	all_FOC	c8	0
spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.34659634367387127	0.03164678139014257	1	5000	5000	213	spot	NA	group3	bound	278	NA	NA	no	nav	4_4	0.17145552121143928	LEMMAREL	nav_5000	c8	0
spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.3217615296999917	-0.08038129667124176	1	5000	5000	213	spot	NA	group3	bound	278	NA	NA	no	all	4_4	0.2149445870257608	LEMMAREL	all_5000	c8	0
spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.2252879161466503	0.10650358863507715	1	FOC	165	213	spot	NA	group3	bound	278	NA	NA	no	nav	4_4	0.1794163979699753	LEMMAREL	nav_FOC	c8	0
spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.21746488330704306	0.09275192763804593	1	FOC	278	213	spot	NA	group3	bound	278	NA	NA	no	all	4_4	0.17168642270637824	LEMMAREL	all_FOC	c8	0
